x,y,type
30.252100840336134,10.0,row
29.747899159663866,10.0,row
29.2436974789916,10.0,row
28.73949579831933,10.0,row
28.235294117647058,10.0,row
27.73109243697479,10.0,row
27.226890756302524,10.0,row
26.722689075630257,10.0,row
26.218487394957982,10.0,row
25.714285714285715,10.0,row
25.210084033613448,10.0,row
24.705882352941174,10.0,row
24.201680672268907,10.0,row
23.69747899159664,10.0,row
23.193277310924373,10.0,row
22.689075630252105,10.0,row
22.18487394957983,10.0,row
21.680672268907564,10.0,row
21.176470588235297,10.0,row
20.672268907563023,10.0,row
20.168067226890756,10.0,row
19.66386554621849,10.0,row
19.15966386554622,10.0,row
18.655462184873954,10.0,row
18.15126050420168,10.0,row
17.647058823529413,10.0,row
17.142857142857146,10.0,row
16.63865546218487,10.0,row
16.134453781512605,10.0,row
15.630252100840337,10.0,row
15.12605042016807,10.0,row
14.621848739495803,10.0,row
14.117647058823529,10.0,row
13.613445378151262,10.0,row
13.109243697478995,10.0,row
12.60504201680672,10.0,row
12.100840336134453,10.0,row
11.596638655462186,10.0,row
11.09243697478992,10.0,row
10.588235294117652,10.0,row
10.084033613445378,10.0,row
9.57983193277311,10.0,row
9.075630252100844,10.0,row
8.57142857142857,10.0,row
8.067226890756302,10.0,row
7.563025210084035,10.0,row
7.058823529411768,10.0,row
6.554621848739501,10.0,row
6.050420168067227,10.0,row
5.54621848739496,10.0,row
5.0420168067226925,10.0,row
4.537815126050418,10.0,row
4.033613445378151,10.0,row
3.529411764705884,10.0,row
3.025210084033617,10.0,row
2.52100840336135,10.0,row
2.0168067226890756,10.0,row
1.5126050420168085,10.0,row
1.0084033613445413,10.0,row
0.5042016806722671,10.0,row
0.0,10.0,row
4.0,14.0,turn
3.8979157616563596,13.10208423834364,turn
-10.79062092745362,15.75,turn
-11.036135134241789,16.388219618916832,turn
-11.169355194060714,17.058931124235635,turn
-11.186387738108648,17.742532909011267,turn
-11.086734988680785,18.419046646666782,turn
-10.873309306769594,19.068701159470255,turn
-10.552348078040362,19.67251023306703,turn
-10.133231424647388,20.21282749038336,turn
-9.628208070280099,20.673862108659236,turn
-9.052037370059026,21.04214030773153,turn
-8.4215579669916,21.30689912252891,turn
-7.755195681043534,21.460400951740294,turn
-7.072425012814028,21.498159689942252,turn
-6.393199999420641,21.419071834452772,turn
-5.737371055884236,21.225448735301107,turn
-5.124104844879461,20.922949045805368,turn
-4.571324129211968,20.520413347896096,turn
-4.095183977386535,20.02960578527626,turn
-3.7095996302076983,19.46487025521299,turn
-3.4258398265559764,18.842711206788305,turn
-3.252197473432226,18.181311296819445,turn
-3.1937472849690796,17.5,turn
-3.252197473432226,16.818688703180552,turn
-3.425839826555977,16.15728879321169,turn
-3.7095996302076983,15.535129744787008,turn
-4.095183977386537,14.970394214723738,turn
-4.571324129211968,14.479586652103903,turn
-5.124104844879462,14.077050954194629,turn
-5.73737105588424,13.774551264698893,turn
-6.393199999420641,13.580928165547228,turn
-7.07242501281403,13.501840310057746,turn
-7.755195681043534,13.539599048259706,turn
-8.421557966991601,13.693100877471089,turn
-9.052037370059027,13.957859692268473,turn
-9.628208070280099,14.326137891340764,turn
-10.133231424647388,14.78717250961664,turn
-10.552348078040362,15.327489766932972,turn
-10.873309306769594,15.931298840529747,turn
-11.086734988680785,16.580953353333218,turn
-11.186387738108648,17.257467090988733,turn
-11.169355194060714,17.941068875764365,turn
-11.036135134241789,18.611780381083168,turn
3.59687364248454,22.75,turn
3.8979157616563596,21.89791576165636,turn
4.0,21.0,turn
0.0,25.0,row
0.5042016806722689,25.0,row
1.0084033613445378,25.0,row
1.5126050420168067,25.0,row
2.0168067226890756,25.0,row
2.5210084033613445,25.0,row
3.0252100840336134,25.0,row
3.5294117647058822,25.0,row
4.033613445378151,25.0,row
4.53781512605042,25.0,row
5.042016806722689,25.0,row
5.546218487394958,25.0,row
6.050420168067227,25.0,row
6.554621848739496,25.0,row
7.0588235294117645,25.0,row
7.563025210084033,25.0,row
8.067226890756302,25.0,row
8.571428571428571,25.0,row
9.07563025210084,25.0,row
9.579831932773109,25.0,row
10.084033613445378,25.0,row
10.588235294117647,25.0,row
11.092436974789916,25.0,row
11.596638655462185,25.0,row
12.100840336134453,25.0,row
12.605042016806722,25.0,row
13.109243697478991,25.0,row
13.61344537815126,25.0,row
14.117647058823529,25.0,row
14.621848739495798,25.0,row
15.126050420168067,25.0,row
15.630252100840336,25.0,row
16.134453781512605,25.0,row
16.63865546218487,25.0,row
17.142857142857142,25.0,row
17.647058823529413,25.0,row
18.15126050420168,25.0,row
18.655462184873947,25.0,row
19.159663865546218,25.0,row
19.66386554621849,25.0,row
20.168067226890756,25.0,row
20.672268907563023,25.0,row
21.176470588235293,25.0,row
21.680672268907564,25.0,row
22.18487394957983,25.0,row
22.6890756302521,25.0,row
23.19327731092437,25.0,row
23.69747899159664,25.0,row
24.201680672268907,25.0,row
24.705882352941174,25.0,row
25.210084033613445,25.0,row
25.714285714285715,25.0,row
26.218487394957982,25.0,row
26.72268907563025,25.0,row
27.22689075630252,25.0,row
27.73109243697479,25.0,row
28.235294117647058,25.0,row
28.739495798319325,25.0,row
29.243697478991596,25.0,row
29.747899159663866,25.0,row
30.252100840336134,25.0,row
30.7563025210084,25.0,row
31.26050420168067,25.0,row
31.764705882352942,25.0,row
32.26890756302521,25.0,row
32.773109243697476,25.0,row
33.27731092436974,25.0,row
33.78151260504202,25.0,row
34.285714285714285,25.0,row
34.78991596638655,25.0,row
35.294117647058826,25.0,row
35.79831932773109,25.0,row
36.30252100840336,25.0,row
36.80672268907563,25.0,row
37.310924369747895,25.0,row
37.81512605042017,25.0,row
38.319327731092436,25.0,row
38.8235294117647,25.0,row
39.32773109243698,25.0,row
39.831932773109244,25.0,row
40.33613445378151,25.0,row
40.84033613445378,25.0,row
41.344537815126046,25.0,row
41.84873949579832,25.0,row
42.35294117647059,25.0,row
42.857142857142854,25.0,row
43.36134453781513,25.0,row
43.865546218487395,25.0,row
44.36974789915966,25.0,row
44.87394957983193,25.0,row
45.3781512605042,25.0,row
45.88235294117647,25.0,row
46.38655462184874,25.0,row
46.890756302521005,25.0,row
47.39495798319328,25.0,row
47.89915966386555,25.0,row
48.403361344537814,25.0,row
48.90756302521008,25.0,row
49.41176470588235,25.0,row
49.91596638655462,25.0,row
50.42016806722689,25.0,row
50.924369747899156,25.0,row
51.42857142857143,25.0,row
51.9327731092437,25.0,row
52.436974789915965,25.0,row
52.94117647058823,25.0,row
53.4453781512605,25.0,row
53.94957983193277,25.0,row
54.45378151260504,25.0,row
54.95798319327731,25.0,row
55.46218487394958,25.0,row
55.96638655462185,25.0,row
56.470588235294116,25.0,row
56.97478991596638,25.0,row
57.47899159663865,25.0,row
57.983193277310924,25.0,row
58.48739495798319,25.0,row
58.99159663865546,25.0,row
59.49579831932773,25.0,row
60.0,25.0,row
